dataset,model_id,total_shots,seed,order_family,order_id,n_eval,accuracy,macro_f1,mean_prompt_tokens,total_latency_seconds
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_12,200,0.865,0.8645903859174002,1000.56,13.22328765608836
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_13,200,0.86,0.8594941790445605,1000.56,13.206227226182818
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_14,200,0.83,0.8282828282828283,1000.56,13.27137527737068
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_15,200,0.845,0.843871975019516,1000.56,13.22290587623138
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_16,200,0.86,0.8596491228070176,1000.56,13.189712023857282
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_17,200,0.86,0.8594941790445605,1000.56,13.22708138692542
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_18,200,0.835,0.8334973132521002,1000.56,13.28228037111694
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_19,200,0.84,0.8386934166750681,1000.56,13.31906277986127
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_20,200,0.83,0.8282828282828283,1000.56,13.332012616301654
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_21,200,0.865,0.8645903859174002,1000.56,13.344561584031908
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_22,200,0.835,0.8334973132521002,1000.56,13.34735521368566
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_23,200,0.835,0.8334973132521002,1000.56,13.339392680092715
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_24,200,0.865,0.8645903859174002,1000.56,13.345463846984785
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_25,200,0.87,0.8695303091128062,1000.56,13.341577613900881
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_26,200,0.845,0.843871975019516,1000.56,13.343663299980108
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_27,200,0.865,0.864726070292342,1000.56,13.36031978414394
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_28,200,0.85,0.8490338164251208,1000.56,13.394166245823726
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_29,200,0.855,0.8543847756772363,1000.56,13.408748401183402
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_30,200,0.86,0.8594941790445605,1000.56,13.407830443175044
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_31,200,0.85,0.8492613807657521,1000.56,13.377398692828137
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_32,200,0.84,0.8386934166750681,1000.56,13.351619166875025
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_33,200,0.85,0.8490338164251208,1000.56,13.37014363304479
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_34,200,0.83,0.8282828282828283,1000.56,13.379496382491197
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_35,200,0.835,0.8334973132521002,1000.56,13.33338994521182
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_36,200,0.845,0.843871975019516,1000.56,13.202670377882896
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_37,200,0.845,0.843871975019516,1000.56,13.211357267777203
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_08,200,0.815,0.8136536476039384,804.47,11.663893913588254
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_09,200,0.83,0.8286117552172598,804.47,11.65741557214642
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_10,200,0.835,0.8342999171499585,804.47,11.724150055961218
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_11,200,0.84,0.8392121394834691,804.47,11.835734394087922
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_12,200,0.825,0.8242574878863198,804.47,11.644542615715181
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_13,200,0.82,0.8191136569189026,804.47,11.630982426780974
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_14,200,0.835,0.8344993605657113,804.47,11.804761490144301
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_15,200,0.825,0.823726423409131,804.47,11.679025959863793
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_16,200,0.815,0.8129376374529185,804.47,11.70951533401967
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_17,200,0.84,0.839421918908069,804.47,11.708578654943267
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_18,200,0.84,0.839421918908069,804.47,11.625166679761605
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_19,200,0.83,0.8291628982011858,804.47,11.724987126101041
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_20,200,0.83,0.8289049919484702,804.47,11.699173701112159
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_21,200,0.835,0.8340666247642992,804.47,11.639319771900773
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_22,200,0.825,0.824010056568196,804.47,11.689171396836173
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_23,200,0.835,0.8340666247642992,804.47,11.641629906371236
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_24,200,0.82,0.8177953234133009,804.47,11.623950710898498
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_25,200,0.82,0.818840579710145,804.47,11.624780703772558
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_26,200,0.815,0.8136536476039384,804.47,11.631322701607132
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_27,200,0.83,0.8293857888398235,804.47,11.700068739999551
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_28,200,0.83,0.8295739348370927,804.47,11.678243864094839
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_29,200,0.815,0.8136536476039384,804.47,11.647255523857893
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_30,200,0.845,0.8443423464135975,804.47,11.633962667081505
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_31,200,0.825,0.823726423409131,804.47,11.62471972804633
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_32,200,0.815,0.8136536476039384,804.47,11.631115777156083
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_33,200,0.82,0.8185300937594515,804.47,11.717634087923216
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_34,200,0.84,0.8395989974937343,804.47,11.751847715175245
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_35,200,0.83,0.8291628982011858,804.47,11.794609070348088
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_36,200,0.84,0.8392121394834691,804.47,11.802370685851201
rte,Qwen/Qwen3-4B,8,2,exhaustive,perm_37,200,0.825,0.824010056568196,804.47,11.874429941904964
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_08,200,0.855,0.8545600441335037,720.405,10.378333418164402
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_09,200,0.87,0.8693598633303186,720.405,10.423415490920888
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_10,200,0.855,0.8545600441335037,720.405,10.401187731069513
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_11,200,0.87,0.8691626409017714,720.405,10.411561879853252
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_12,200,0.855,0.8543847756772363,720.405,10.42415222490672
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_13,200,0.865,0.8644272049408752,720.405,10.427185974142049
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_14,200,0.845,0.8432720746227155,720.405,10.401472964556888
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_15,200,0.85,0.8490338164251208,720.405,10.395934484084137
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_16,200,0.845,0.8443423464135975,720.405,10.381089106143918
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_17,200,0.865,0.8644272049408752,720.405,10.389071963058086
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_18,200,0.845,0.8441231929604023,720.405,10.422228677925887
